hexsha,patch,summary,author
59811faa2c54,https://github.com/torvalds/linux/commit/59811faa2c54,net: ena: Use bitmask to indicate packet redirection,David Arinzon
65ea840afd50,https://github.com/torvalds/linux/commit/65ea840afd50,fpga: stratix10-soc: Fix return value check in s10_ops_write_init(),Zheng Yongjun
4d1c1379d717,https://github.com/torvalds/linux/commit/4d1c1379d717,"net/mlx5: Lag, fix failure to cancel delayed bond work",Eli Cohen
44aee8ea15ac,https://github.com/torvalds/linux/commit/44aee8ea15ac,net/mlx5: Fix io_eq_size and event_eq_size params validation,Shay Drory
2a35b2c2e6a2,https://github.com/torvalds/linux/commit/2a35b2c2e6a2,net/mlx5: Add forgotten cleanup calls into mlx5_init_once() error path,Jiri Pirko
6794ed0cfcc6,https://github.com/torvalds/linux/commit/6794ed0cfcc6,iio: adc: xilinx-ams: fix devm_krealloc() return value check,Marco Pagani
cbd3a0153cd1,https://github.com/torvalds/linux/commit/cbd3a0153cd1,iio: adc: berlin2-adc: Add missing of_node_put() in error path,Xiongfeng Wang
76807fcd73b8,https://github.com/torvalds/linux/commit/76807fcd73b8,nvme-auth: fix smatch warning complaints,Sagi Grimberg
6744a030d81e,https://github.com/torvalds/linux/commit/6744a030d81e,dmaengine: idxd: Do not call DMX TX callbacks during workqueue disable,Reinette Chatre
1beeec45f9ac,https://github.com/torvalds/linux/commit/1beeec45f9ac,dmaengine: idxd: Prevent use after free on completion memory,Reinette Chatre
b51b75f0604f,https://github.com/torvalds/linux/commit/b51b75f0604f,dmaengine: idxd: Let probe fail when workqueue cannot be enabled,Reinette Chatre
a26116c1e740,https://github.com/torvalds/linux/commit/a26116c1e740,virtio_blk: Fix signedness bug in virtblk_prep_rq(),Rafael Mendonca
ed843d6ed731,https://github.com/torvalds/linux/commit/ed843d6ed731,vdpa/vp_vdpa: fix kfree a wrong pointer in vp_vdpa_remove,Rong Wang
b1d65f717cd6,https://github.com/torvalds/linux/commit/b1d65f717cd6,virtio-crypto: fix memory leak in virtio_crypto_alg_skcipher_close_session(),Wei Yongjun
794ec498c9fa,https://github.com/torvalds/linux/commit/794ec498c9fa,vdpa_sim: fix vringh initialization in vdpasim_queue_ready(),Stefano Garzarella
c070c1912a83,https://github.com/torvalds/linux/commit/c070c1912a83,vhost-vdpa: fix an iotlb memory leak,Stefano Garzarella
7a4efe182ca6,https://github.com/torvalds/linux/commit/7a4efe182ca6,vhost/vsock: Fix error handling in vhost_vsock_init(),Yuan Can
aeca7ff25484,https://github.com/torvalds/linux/commit/aeca7ff25484,vdpa_sim: fix possible memory leak in vdpasim_net_init() and vdpasim_blk_init(),ruanjinjie
0020ae2a4aa8,https://github.com/torvalds/linux/commit/0020ae2a4aa8,bnxt_en: fix devlink port registration to netdev,Vikas Gupta
8e6a8d7a3dd9,https://github.com/torvalds/linux/commit/8e6a8d7a3dd9,net: ethernet: renesas: rswitch: Fix error path in renesas_eth_sw_probe(),Yoshihiro Shimoda
258896fcc786,https://github.com/torvalds/linux/commit/258896fcc786,virtio-blk: use a helper to handle request queuing errors,Dmitry Fomichev
4164843261d2,https://github.com/torvalds/linux/commit/4164843261d2,drm/msm/hdmi: Fix the error handling path of msm_hdmi_dev_probe(),Christophe JAILLET
45dac1352b55,https://github.com/torvalds/linux/commit/45dac1352b55,drm/msm/dpu: Fix memory leak in msm_mdss_parse_data_bus_icc_path,Miaoqian Lin
b1e9c223736b,https://github.com/torvalds/linux/commit/b1e9c223736b,spi: mediatek: Enable irq before the spi registration,Ricardo Ribalda
cb8fd6f75775,https://github.com/torvalds/linux/commit/cb8fd6f75775,memory: mvebu-devbus: Fix missing clk_disable_unprepare in mvebu_devbus_probe(),Gaosheng Cui
340cb392a038,https://github.com/torvalds/linux/commit/340cb392a038,memory: atmel-sdramc: Fix missing clk_disable_unprepare in atmel_ramc_probe(),Gaosheng Cui
b24cded8c065,https://github.com/torvalds/linux/commit/b24cded8c065,spi: mediatek: Enable irq before the spi registration,Ricardo Ribalda
d3805695fe1e,https://github.com/torvalds/linux/commit/d3805695fe1e,net: ethernet: marvell: octeontx2: Fix uninitialized variable warning,Anuradha Weeraman
13a7c8964afc,https://github.com/torvalds/linux/commit/13a7c8964afc,qlcnic: prevent ->dcb use-after-free on qlcnic_dcb_enable() failure,Daniil Tatianin
b8800d324abb,https://github.com/torvalds/linux/commit/b8800d324abb,ALSA: line6: fix stack overflow in line6_midi_transmit,Artem Egorkine
fa349e396e48,https://github.com/torvalds/linux/commit/fa349e396e48,veth: Fix race with AF_XDP exposing old or uninitialized descriptors,Shawn Bohrer
42c7ded0eeac,https://github.com/torvalds/linux/commit/42c7ded0eeac,bonding: fix lockdep splat in bond_miimon_commit(),Eric Dumazet
3659fb5ac29a,https://github.com/torvalds/linux/commit/3659fb5ac29a,nvme: fix multipath crash caused by flush request when blktrace is enabled,Yanjun Zhang
4217c6ac8174,https://github.com/torvalds/linux/commit/4217c6ac8174,drm/panfrost: Fix GEM handle creation ref-counting,Steven Price
9a9134fd56f6,https://github.com/torvalds/linux/commit/9a9134fd56f6,ASoC: SOF: Add FW state to debugfs,Curtis Malainey
d185e0689abc,https://github.com/torvalds/linux/commit/d185e0689abc,ASoC: SOF: pm: Always tear down pipelines before DSP suspend,Ranjani Sridharan
6f95eec6fb89,https://github.com/torvalds/linux/commit/6f95eec6fb89,ASoC: SOF: pm: Set target state earlier,Ranjani Sridharan
b5f96cb719d8,https://github.com/torvalds/linux/commit/b5f96cb719d8,nvme-pci: fix doorbell buffer value endianness,Klaus Jensen
19e72b064fc3,https://github.com/torvalds/linux/commit/19e72b064fc3,net: fec: check the return value of build_skb(),Wei Fang
29d48b87db64,https://github.com/torvalds/linux/commit/29d48b87db64,drm/amdkfd: Fix kfd_process_device_init_vm error handling,Philip Yang
1db1f392591a,https://github.com/torvalds/linux/commit/1db1f392591a,HID: wacom: Ensure bootloader PID is usable in hidraw mode,Jason Gerecke
53ffa6a9f83b,https://github.com/torvalds/linux/commit/53ffa6a9f83b,HID: amd_sfh: Add missing check for dma_alloc_coherent,Jiasheng Jiang
d83b950d44d2,https://github.com/torvalds/linux/commit/d83b950d44d2,myri10ge: Fix an error handling path in myri10ge_probe(),Christophe JAILLET
10073399cb5e,https://github.com/torvalds/linux/commit/10073399cb5e,net: microchip: vcap: Fix initialization of value and mask,Horatiu Vultur
0ee29814c6be,https://github.com/torvalds/linux/commit/0ee29814c6be,HID: playstation: fix free of uninialized pointer for DS4 in Bluetooth.,Roderick Colenbrander
0e13e7b44800,https://github.com/torvalds/linux/commit/0e13e7b44800,HID: logitech-hidpp: Guard FF init code against non-USB devices,Bastien Nocera
16edcfef7714,https://github.com/torvalds/linux/commit/16edcfef7714,mailbox: mtk-cmdq: Do not request irq until we are ready,Ricardo Ribalda
a6792a0cdef0,https://github.com/torvalds/linux/commit/a6792a0cdef0,mailbox: zynq-ipi: fix error handling while device_register() fails,Yang Yingliang
165b7643f2df,https://github.com/torvalds/linux/commit/165b7643f2df,mailbox: arm_mhuv2: Fix return value check in mhuv2_probe(),Yang Yingliang
ab47d0bfdf88,https://github.com/torvalds/linux/commit/ab47d0bfdf88,mailbox: mpfs: read the system controller's status,Conor Dooley
41f563ab3c33,https://github.com/torvalds/linux/commit/41f563ab3c33,parisc: led: Fix potential null-ptr-deref in start_task(),Shang XiaoJing
a7d550f82b44,https://github.com/torvalds/linux/commit/a7d550f82b44,of: fdt: Honor CONFIG_CMDLINE* even without /chosen node,Alexander Sverdlin
55d5a86618d3,https://github.com/torvalds/linux/commit/55d5a86618d3,rtc: mxc_v2: Add missing clk_disable_unprepare(),GUO Zihua
c72a7e42592b,https://github.com/torvalds/linux/commit/c72a7e42592b,"ravb: Fix ""failed to switch device to config mode"" message during unbind",Biju Das
2cb815cfc78b,https://github.com/torvalds/linux/commit/2cb815cfc78b,net: stmmac: fix errno when create_singlethread_workqueue() fails,Gaosheng Cui
7e43039a49c2,https://github.com/torvalds/linux/commit/7e43039a49c2,r6040: Fix kmemleak in probe and remove,Li Zetao
9f28157778ed,https://github.com/torvalds/linux/commit/9f28157778ed,nfc: pn533: Clear nfc_target before being used,Minsuk Kang
628050ec952d,https://github.com/torvalds/linux/commit/628050ec952d,net: enetc: avoid buffer leaks on xdp_do_redirect() failure,Vladimir Oltean
7554886daa31,https://github.com/torvalds/linux/commit/7554886daa31,drm/amdgpu: Fix size validation for non-exclusive domains (v4),Luben Tuikov
28afcb0ad54c,https://github.com/torvalds/linux/commit/28afcb0ad54c,drm/amdgpu: Check if fru_addr is not NULL (v2),Luben Tuikov
a94371040712,https://github.com/torvalds/linux/commit/a94371040712,fbdev: uvesafb: Fixes an error handling path in uvesafb_probe(),Christophe JAILLET
c84bf485a5aa,https://github.com/torvalds/linux/commit/c84bf485a5aa,fbdev: ep93xx-fb: Add missing clk_disable_unprepare in ep93xxfb_probe(),Gaosheng Cui
cd53860edd5e,https://github.com/torvalds/linux/commit/cd53860edd5e,fbdev: da8xx-fb: add missing regulator_disable() in fb_probe,Dongliang Mu
001f2cdb952a,https://github.com/torvalds/linux/commit/001f2cdb952a,fbdev: vermilion: decrease reference count in error path,Xiongfeng Wang
5886b130de95,https://github.com/torvalds/linux/commit/5886b130de95,fbdev: via: Fix error in via_core_init(),Shang XiaoJing
ed359a464846,https://github.com/torvalds/linux/commit/ed359a464846,fbdev: pm2fb: fix missing pci_disable_device(),Yang Yingliang
6273c43769cb,https://github.com/torvalds/linux/commit/6273c43769cb,fbdev: ssd1307fb: Drop duplicate NULL checks for PWM APIs,Andy Shevchenko
7266eb7c5a52,https://github.com/torvalds/linux/commit/7266eb7c5a52,media: sun6i-isp: capture: Fix uninitialized variable use,Paul Kocialkowski
f72af7709478,https://github.com/torvalds/linux/commit/f72af7709478,media: sun6i-isp: proc: Error out on invalid port to fix warning,Paul Kocialkowski
504307f2b3ae,https://github.com/torvalds/linux/commit/504307f2b3ae,media: sun6i-isp: proc: Fix return code handling in stream off path,Paul Kocialkowski
761ebebabd09,https://github.com/torvalds/linux/commit/761ebebabd09,media: sun8i-a83t-mipi-csi2: Clarify return code handling in stream off path,Paul Kocialkowski
52109d91d2f9,https://github.com/torvalds/linux/commit/52109d91d2f9,media: sun6i-mipi-csi2: Clarify return code handling in stream off path,Paul Kocialkowski
7fabed7ae618,https://github.com/torvalds/linux/commit/7fabed7ae618,media: sun6i-csi: bridge: Error out on invalid port to fix warning,Paul Kocialkowski
9c3db58bf8f7,https://github.com/torvalds/linux/commit/9c3db58bf8f7,drm/amdgpu: fixx NULL pointer deref in gmc_v9_0_get_vm_pte,Christian König
46a891e45be9,https://github.com/torvalds/linux/commit/46a891e45be9,thermal/drivers/qcom/lmh: Fix irq handler return value,Bjorn Andersson
2baad2496383,https://github.com/torvalds/linux/commit/2baad2496383,thermal/drivers/qcom: Demote error log of thermal zone register to debug,Manivannan Sadhasivam
6f8941646234,https://github.com/torvalds/linux/commit/6f8941646234,thermal: qcom-spmi-adc-tm5: suppress probe-deferral error message,Johan Hovold
de48d8766afc,https://github.com/torvalds/linux/commit/de48d8766afc,thermal/drivers/qcom/tsens: Init debugfs only with successful probe,Christian Marangi
7ef2f023c2c7,https://github.com/torvalds/linux/commit/7ef2f023c2c7,thermal/of: Fix memory leak on thermal_of_zone_register() failure,Ido Schimmel
11e47bbd700f,https://github.com/torvalds/linux/commit/11e47bbd700f,gpio: sim: set a limit on the number of GPIOs,Bartosz Golaszewski
e95cc44763a4,https://github.com/torvalds/linux/commit/e95cc44763a4,bonding: do failover when high prio link up,Hangbin Liu
1a5665fc8d7a,https://github.com/torvalds/linux/commit/1a5665fc8d7a,scsi: ufs: core: WLUN suspend SSU/enter hibern8 fail recovery,Peter Wang
d0b9025540ef,https://github.com/torvalds/linux/commit/d0b9025540ef,scsi: core: scsi_error: Do not queue pointless abort workqueue functions,Hannes Reinecke
67ff3d0a49f3,https://github.com/torvalds/linux/commit/67ff3d0a49f3,scsi: storvsc: Fix swiotlb bounce buffer leak in confidential VM,Michael Kelley
7bd220f2ba90,https://github.com/torvalds/linux/commit/7bd220f2ba90,ASoC: SOF: mediatek: initialize panic_info to zero,YC Hung
6c900dcc3f73,https://github.com/torvalds/linux/commit/6c900dcc3f73,ASoC: rt5670: Remove unbalanced pm_runtime_put(),Hans de Goede
87c978123ef1,https://github.com/torvalds/linux/commit/87c978123ef1,octeontx2-af: cn10k: mcs: Fix a resource leak in the probe and remove functions,Christophe JAILLET
b1e05cfb646c,https://github.com/torvalds/linux/commit/b1e05cfb646c,Bluetooth: hci_bcm4377: Fix missing pci_disable_device() on error in bcm4377_probe(),Yang Yingliang
70be6f322860,https://github.com/torvalds/linux/commit/70be6f322860,vfio/mlx5: error pointer dereference in error handling,Dan Carpenter
fe3dd71db2b8,https://github.com/torvalds/linux/commit/fe3dd71db2b8,vfio/mlx5: fix error code in mlx5vf_precopy_ioctl(),Dan Carpenter
8964916d2060,https://github.com/torvalds/linux/commit/8964916d2060,net: lan9303: Fix read error execution path,Jerry Ray
5821504f5073,https://github.com/torvalds/linux/commit/5821504f5073,net: ethernet: ti: am65-cpsw: Fix PM runtime leakage in am65_cpsw_nuss_ndo_slave_open(),Roger Quadros
6d94d0090527,https://github.com/torvalds/linux/commit/6d94d0090527,ASoC: rockchip: spdif: Add missing clk_disable_unprepare() in rk_spdif_runtime_resume(),Wang Jingjin
4998006c73af,https://github.com/torvalds/linux/commit/4998006c73af,net: amd-xgbe: Fix logic around active and passive cables,Tom Lendacky
2f623aaf9f31,https://github.com/torvalds/linux/commit/2f623aaf9f31,net: farsync: Fix kmemleak when rmmods farsync,Li Zetao
d5b6e6eba3af,https://github.com/torvalds/linux/commit/d5b6e6eba3af,rapidio: devices: fix missing put_device in mport_cdev_open,Cai Xinchen
02d7d89f8169,https://github.com/torvalds/linux/commit/02d7d89f8169,rapidio: fix possible UAF when kfifo_alloc() fails,Wang Weiyang
ee9d7a0e7545,https://github.com/torvalds/linux/commit/ee9d7a0e7545,of: overlay: fix null pointer dereferencing in find_dup_cset_node_entry() and find_dup_cset_prop(),ruanjinjie
21b8a1dd56a1,https://github.com/torvalds/linux/commit/21b8a1dd56a1,rtc: msc313: Fix function prototype mismatch in msc313_rtc_probe(),Kees Cook
dbc94a0fb817,https://github.com/torvalds/linux/commit/dbc94a0fb817,IB/IPoIB: Fix queue count inconsistency for PKEY child interfaces,Dragos Tatulea
e42f9c2e6aad,https://github.com/torvalds/linux/commit/e42f9c2e6aad,RDMA: Add missed netdev_put() for the netdevice_tracker,Jason Gunthorpe
90cd5c888301,https://github.com/torvalds/linux/commit/90cd5c888301,rtc: pic32: Move devm_rtc_allocate_device earlier in pic32_rtc_probe(),Gaosheng Cui
5fb733d7bd69,https://github.com/torvalds/linux/commit/5fb733d7bd69,rtc: st-lpc: Add missing clk_disable_unprepare in st_rtc_probe(),Gaosheng Cui
a26fa392068d,https://github.com/torvalds/linux/commit/a26fa392068d,iommufd: Improve a few unclear bits of code,Jason Gunthorpe
01de1123322e,https://github.com/torvalds/linux/commit/01de1123322e,drivers: net: qlcnic: Fix potential memory leak in qlcnic_sriov_init(),Yuan Can
a137f3f27f92,https://github.com/torvalds/linux/commit/a137f3f27f92,net: stmmac: fix possible memory leak in stmmac_dvr_probe(),Gaosheng Cui
f150b63f3fa5,https://github.com/torvalds/linux/commit/f150b63f3fa5,net: stmmac: selftests: fix potential memleak in stmmac_test_arpoffload(),Zhang Changzhong
9f6ec8dc574e,https://github.com/torvalds/linux/commit/9f6ec8dc574e,hwrng: geode - Fix PCI device refcount leak,Xiongfeng Wang
ecadb5b0111e,https://github.com/torvalds/linux/commit/ecadb5b0111e,hwrng: amd - Fix PCI device refcount leak,Xiongfeng Wang
04ba54e5af8f,https://github.com/torvalds/linux/commit/04ba54e5af8f,crypto: img-hash - Fix variable dereferenced before check 'hdev->req',Gaosheng Cui
ae18dcdff0f8,https://github.com/torvalds/linux/commit/ae18dcdff0f8,net: defxx: Fix missing err handling in dfx_init(),Yongqiang Liu
ff874dbc4f86,https://github.com/torvalds/linux/commit/ff874dbc4f86,mmc: sdhci-sprd: Disable CLK_AUTO when the clock is less than 400K,Wenchao Chen
084ca216931a,https://github.com/torvalds/linux/commit/084ca216931a,ALSA: hda: Error out if invalid stream is being setup,Cezary Rojewski
587585e1bbeb,https://github.com/torvalds/linux/commit/587585e1bbeb,net: ethernet: mtk_wed: fix possible deadlock if mtk_wed_wo_init fails,Lorenzo Bianconi
c79e0af5ae5e,https://github.com/torvalds/linux/commit/c79e0af5ae5e,net: ethernet: mtk_wed: fix some possible NULL pointer dereferences,Lorenzo Bianconi
0b8ba891ad4d,https://github.com/torvalds/linux/commit/0b8ba891ad4d,clk: socfpga: Fix memory leak in socfpga_gate_init(),Xiu Jianfeng
e3ba52486693,https://github.com/torvalds/linux/commit/e3ba52486693,ice: only check set bits in ice_ptp_flush_tx_tracker,Jacob Keller
c1f3414df2e8,https://github.com/torvalds/linux/commit/c1f3414df2e8,ice: cleanup allocations in ice_ptp_alloc_tx_tracker,Jacob Keller
f8bac7f9fdb0,https://github.com/torvalds/linux/commit/f8bac7f9fdb0,net: dsa: sja1105: avoid out of bounds access in sja1105_init_l2_policing(),Radu Nicolae Pirea (OSS)
7991dbff6849,https://github.com/torvalds/linux/commit/7991dbff6849,dm thin: Use last transaction's pmd->root when commit failed,Zhihao Cheng
ebaaadc332cd,https://github.com/torvalds/linux/commit/ebaaadc332cd,s390/qeth: fix use-after-free in hsci,Alexandra Winter
cdd97383e19d,https://github.com/torvalds/linux/commit/cdd97383e19d,net: mvneta: Fix an out of bounds check,Dan Carpenter
ed14e5903638,https://github.com/torvalds/linux/commit/ed14e5903638,net: thunderbolt: fix memory leak in tbnet_open(),Zhengchao Shao
0b3d0cb7c0be,https://github.com/torvalds/linux/commit/0b3d0cb7c0be,platform/x86: intel_scu_ipc: fix possible name leak in __intel_scu_ipc_register(),Yang Yingliang
2b7d07f7acaa,https://github.com/torvalds/linux/commit/2b7d07f7acaa,tpm/tpm_ftpm_tee: Fix error handling in ftpm_mod_init(),Yuan Can
db9622f76210,https://github.com/torvalds/linux/commit/db9622f76210,tpm: tpm_tis: Add the missed acpi_put_table() to fix memory leak,Hanjun Guo
37e90c374dd1,https://github.com/torvalds/linux/commit/37e90c374dd1,tpm: tpm_crb: Add the missed acpi_put_table() to fix memory leak,Hanjun Guo
8740a12ca2e2,https://github.com/torvalds/linux/commit/8740a12ca2e2,tpm: acpi: Call acpi_put_table() to fix memory leak,Hanjun Guo
